,comune,anno,valore,valore_letti,lat,lon
372,GIUSTINO,2021,0.7358490566037735,0.32082324455205813,NaN,NaN
373,GIUSTINO,2022,0.8613861386138614,0.3952738990332975,NaN,NaN
374,GIUSTINO,2023,0.8627450980392157,0.3939720129171152,NaN,NaN
375,GRIGNO,2019,0.0,0.0,NaN,NaN
376,GRIGNO,2020,0.0,0.0,NaN,NaN
377,GRIGNO,2021,0.0,0.0,NaN,NaN
378,GRIGNO,2022,0.2,0.0380952380952381,NaN,NaN
379,GRIGNO,2023,0.16666666666666666,0.031496062992125984,NaN,NaN
380,IMER,2019,0.927536231884058,0.5035026269702276,NaN,NaN
381,IMER,2020,0.927536231884058,0.5035026269702276,NaN,NaN
382,IMER,2021,0.927536231884058,0.5035026269702276,NaN,NaN
383,IMER,2022,0.7872340425531915,0.2146814404432133,NaN,NaN
384,IMER,2023,0.7441860465116279,0.18892045454545456,NaN,NaN
385,ISERA,2019,0.2222222222222222,0.07792207792207792,NaN,NaN
386,ISERA,2020,0.25,0.08108108108108109,NaN,NaN
387,ISERA,2021,0.2857142857142857,0.08955223880597014,NaN,NaN
388,ISERA,2022,0.4,0.21428571428571427,NaN,NaN
389,ISERA,2023,0.4,0.21428571428571427,NaN,NaN
390,LAVARONE,2019,0.9340425531914893,0.5482335254322225,NaN,NaN
391,LAVARONE,2020,0.938034188034188,0.9282986847687739,NaN,NaN
392,LAVARONE,2021,0.9281183932346723,0.9204880100967606,NaN,NaN
393,LAVARONE,2022,0.8186528497409327,0.2734872611464968,NaN,NaN
394,LAVARONE,2023,0.8309178743961353,0.2865876958349255,NaN,NaN
395,LAVIS,2019,0.10526315789473684,0.017130620985010708,NaN,NaN
396,LAVIS,2020,0.1,0.016666666666666666,NaN,NaN
397,LAVIS,2021,0.1111111111111111,0.01735357917570499,NaN,NaN
398,LAVIS,2022,0.2727272727272727,0.07039337474120083,NaN,NaN
399,LAVIS,2023,0.38461538461538464,0.10020040080160321,NaN,NaN
400,LEDRO,2019,0.9556681443951869,0.13981934512608205,NaN,NaN
401,LEDRO,2020,0.9532533164876816,0.13131848709791447,NaN,NaN
402,LEDRO,2021,0.9526515151515151,0.13298729192768927,NaN,NaN
403,LEDRO,2022,0.8481781376518218,0.27549167927382756,NaN,NaN
404,LEDRO,2023,0.8253275109170306,0.24557986215163322,NaN,NaN
405,LEVICO TERME,2019,0.8747553816046967,0.7107530910453354,NaN,NaN
406,LEVICO TERME,2020,0.8799212598425197,0.19934846574190837,NaN,NaN
407,LEVICO TERME,2021,0.8851485148514852,0.2008470089994706,NaN,NaN
408,LEVICO TERME,2022,0.7361702127659574,0.08346268656716418,NaN,NaN
409,LEVICO TERME,2023,0.7744360902255639,0.09845675320014356,NaN,NaN
410,LIVO,2019,0.8181818181818182,0.5396825396825397,NaN,NaN
411,LIVO,2020,0.8181818181818182,0.5396825396825397,NaN,NaN
412,LIVO,2021,0.9,0.68,NaN,NaN
413,LIVO,2022,0.8888888888888888,0.65,NaN,NaN
414,LIVO,2023,0.8,0.5306122448979592,NaN,NaN
415,LONA-LASES,2019,0.8571428571428571,0.5,NaN,NaN
416,LONA-LASES,2020,0.8571428571428571,0.5,NaN,NaN
417,LONA-LASES,2021,0.8571428571428571,0.5,NaN,NaN
418,LONA-LASES,2022,1.0,1.0,NaN,NaN
419,LONA-LASES,2023,0.75,0.35135135135135137,NaN,NaN
420,LUSERNA-LUSÉRN,2019,0.8888888888888888,0.58125,NaN,NaN
421,LUSERNA-LUSÉRN,2020,0.8888888888888888,0.58125,NaN,NaN
422,LUSERNA-LUSÉRN,2021,0.96,0.7948717948717948,NaN,NaN
423,LUSERNA-LUSÉRN,2022,0.8,0.42857142857142855,NaN,NaN
424,LUSERNA-LUSÉRN,2023,0.8571428571428571,0.5294117647058824,NaN,NaN
425,MADRUZZO,2019,0.8727272727272727,0.6798866855524079,NaN,NaN
426,MADRUZZO,2020,0.8727272727272727,0.6469002695417789,NaN,NaN
427,MADRUZZO,2021,0.8888888888888888,0.6648199445983379,NaN,NaN
428,MADRUZZO,2022,0.85,0.5229007633587787,NaN,NaN
429,MADRUZZO,2023,0.8571428571428571,0.5747126436781609,NaN,NaN
430,MALÉ,2019,0.8504672897196262,0.3434125269978402,NaN,NaN
431,MALÉ,2020,0.8584905660377359,0.34602829162132753,NaN,NaN
432,MALÉ,2021,0.8425925925925926,0.33298429319371725,NaN,NaN
433,MALÉ,2022,0.7571428571428571,0.27366020524515394,NaN,NaN
434,MALÉ,2023,0.782051282051282,0.3046875,NaN,NaN
435,MALOSCO,2019,0.8545454545454545,0.29260935143288086,NaN,NaN
436,MALOSCO,2020,0.0,0.0,NaN,NaN
437,MALOSCO,2021,0.0,0.0,NaN,NaN
438,MALOSCO,2022,0.0,0.0,NaN,NaN
439,MALOSCO,2023,0.0,0.0,NaN,NaN
440,MASSIMENO,2019,1.0,1.0,NaN,NaN
441,MASSIMENO,2020,1.0,1.0,NaN,NaN
442,MASSIMENO,2021,0.9782608695652174,0.8823529411764706,NaN,NaN
443,MASSIMENO,2022,0.9591836734693877,0.8814229249011858,NaN,NaN
444,MASSIMENO,2023,0.9607843137254902,0.8850574712643678,NaN,NaN
445,MAZZIN-MAZIN,2019,0.6363636363636364,0.11734253666954271,NaN,NaN
446,MAZZIN-MAZIN,2020,0.6268656716417911,0.11633875106929,NaN,NaN
447,MAZZIN-MAZIN,2021,0.6363636363636364,0.11496196111580727,NaN,NaN
448,MAZZIN-MAZIN,2022,0.8670886075949367,0.3659889094269871,NaN,NaN
449,MAZZIN-MAZIN,2023,0.8846153846153846,0.4075993091537133,NaN,NaN
450,MEZZANA,2019,0.9153846153846154,0.16922017558960234,NaN,NaN
451,MEZZANA,2020,0.9130434782608695,0.16534903280067284,NaN,NaN
452,MEZZANA,2021,0.9296875,0.20569156727348817,NaN,NaN
453,MEZZANA,2022,0.9334916864608076,0.8056698673982624,NaN,NaN
454,MEZZANA,2023,0.9278846153846154,0.28288405326404675,NaN,NaN
455,MEZZANO,2019,0.9481132075471698,0.7264231096006797,NaN,NaN
456,MEZZANO,2020,0.95260663507109,0.7295221843003413,NaN,NaN
457,MEZZANO,2021,0.95260663507109,0.7295221843003413,NaN,NaN
458,MEZZANO,2022,0.900990099009901,0.5509915014164306,NaN,NaN
459,MEZZANO,2023,0.9047619047619048,0.5621546961325967,NaN,NaN
460,MEZZOCORONA,2019,0.3333333333333333,0.10650887573964497,NaN,NaN
461,MEZZOCORONA,2020,0.30434782608695654,0.1037463976945245,NaN,NaN
462,MEZZOCORONA,2021,0.30434782608695654,0.10465116279069768,NaN,NaN
463,MEZZOCORONA,2022,0.058823529411764705,0.00964630225080386,NaN,NaN
464,MEZZOCORONA,2023,0.1111111111111111,0.022508038585209004,NaN,NaN
465,MEZZOLOMBARDO,2019,0.0,0.0,NaN,NaN
466,MEZZOLOMBARDO,2020,0.1,0.041237113402061855,NaN,NaN
467,MEZZOLOMBARDO,2021,0.09090909090909091,0.039603960396039604,NaN,NaN
468,MEZZOLOMBARDO,2022,0.35294117647058826,0.1391304347826087,NaN,NaN
469,MEZZOLOMBARDO,2023,0.47619047619047616,0.2426470588235294,NaN,NaN
470,MOENA-MOENA,2019,0.9218009478672986,0.4898331229841537,NaN,NaN
471,MOENA-MOENA,2020,0.9218009478672986,0.4967292377701934,NaN,NaN
472,MOENA-MOENA,2021,0.9207100591715977,0.49588302101078935,NaN,NaN
473,MOENA-MOENA,2022,0.8552631578947368,0.34213953488372095,NaN,NaN
474,MOENA-MOENA,2023,0.8601694915254238,0.8416370106761566,NaN,NaN
475,MOLVENO,2019,0.8963531669865643,0.373224043715847,46.1421057,10.9637773
476,MOLVENO,2020,0.8963531669865643,0.3739051094890511,46.1421057,10.9637773
477,MOLVENO,2021,0.8946360153256705,0.3743833363785858,46.1421057,10.9637773
478,MOLVENO,2022,0.8450292397660819,0.2736887545866609,46.1421057,10.9637773
479,MOLVENO,2023,0.8450704225352113,0.27703984819734345,46.1421057,10.9637773
480,MORI,2019,0.6206896551724138,0.4016393442622951,NaN,NaN
481,MORI,2020,0.6428571428571429,0.3333333333333333,NaN,NaN
482,MORI,2021,0.6,0.31210191082802546,NaN,NaN
483,MORI,2022,0.5588235294117647,0.23708206686930092,NaN,NaN
484,MORI,2023,0.5757575757575758,0.20424403183023873,NaN,NaN
485,NAGO-TORBOLE,2019,0.6726618705035972,0.12747923376843534,NaN,NaN
486,NAGO-TORBOLE,2020,0.6819787985865724,0.600942655145326,NaN,NaN
487,NAGO-TORBOLE,2021,0.6750902527075813,0.13672727272727273,NaN,NaN
488,NAGO-TORBOLE,2022,0.6845637583892618,0.14034476754309594,NaN,NaN
489,NAGO-TORBOLE,2023,0.7098765432098766,0.154105547125274,NaN,NaN
490,NOGAREDO,2019,0.0,0.0,NaN,NaN
491,NOGAREDO,2020,0.0,0.0,NaN,NaN
492,NOGAREDO,2021,0.6,0.3541666666666667,NaN,NaN
493,NOGAREDO,2022,0.6,0.3541666666666667,NaN,NaN
494,NOGAREDO,2023,0.6666666666666666,0.39215686274509803,NaN,NaN
495,NOMI,2019,1.0,1.0,NaN,NaN
496,NOMI,2020,1.0,1.0,NaN,NaN
497,NOMI,2021,1.0,1.0,NaN,NaN
498,NOMI,2022,0.0,0.0,NaN,NaN
499,NOMI,2023,0.0,0.0,NaN,NaN
500,NOVALEDO,2019,0.0,0.0,NaN,NaN
501,NOVALEDO,2020,0.0,0.0,NaN,NaN
502,NOVALEDO,2021,0.0,0.0,NaN,NaN
503,NOVALEDO,2022,1.0,1.0,NaN,NaN
504,NOVALEDO,2023,1.0,1.0,NaN,NaN
505,OSPEDALETTO,2019,0.8571428571428571,0.7894736842105263,NaN,NaN
506,OSPEDALETTO,2020,0.8571428571428571,0.7894736842105263,NaN,NaN
507,OSPEDALETTO,2021,0.75,0.7142857142857143,NaN,NaN
508,OSPEDALETTO,2022,0.0,0.0,NaN,NaN
509,OSPEDALETTO,2023,0.3333333333333333,0.4,NaN,NaN
510,OSSANA,2019,0.8227848101265823,0.1648700063411541,NaN,NaN
511,OSSANA,2020,0.8441558441558441,0.17060367454068243,NaN,NaN
512,OSSANA,2021,0.8441558441558441,0.17026850032743943,NaN,NaN
513,OSSANA,2022,0.6578947368421053,0.08351331893448524,NaN,NaN
514,OSSANA,2023,0.7551020408163265,0.1243953006219765,NaN,NaN
515,PALÙ DEL FERSINA-PALAI EN BERSNTOL,2019,0.7142857142857143,0.2,NaN,NaN
516,PALÙ DEL FERSINA-PALAI EN BERSNTOL,2020,0.8333333333333334,0.452991452991453,NaN,NaN
517,PALÙ DEL FERSINA-PALAI EN BERSNTOL,2021,0.8823529411764706,0.4953271028037383,NaN,NaN
518,PALÙ DEL FERSINA-PALAI EN BERSNTOL,2022,0.8571428571428571,0.5789473684210527,NaN,NaN
519,PALÙ DEL FERSINA-PALAI EN BERSNTOL,2023,0.8888888888888888,0.6307692307692307,NaN,NaN
520,PANCHIÀ,2019,0.8961038961038961,0.45614035087719296,NaN,NaN
521,PANCHIÀ,2020,0.8961038961038961,0.45614035087719296,NaN,NaN
522,PANCHIÀ,2021,0.9078947368421053,0.4620355411954766,NaN,NaN
523,PANCHIÀ,2022,0.75,0.21462264150943397,NaN,NaN
524,PANCHIÀ,2023,0.78125,0.24660633484162897,NaN,NaN
525,PEIO,2019,0.9229323308270677,0.4792181069958848,NaN,NaN
526,PEIO,2020,0.9246704331450094,0.4820948043883254,NaN,NaN
527,PEIO,2021,0.9229323308270677,0.4810989464986573,NaN,NaN
528,PEIO,2022,0.7916666666666666,0.21593090211132437,NaN,NaN
529,PEIO,2023,0.8019323671497585,0.23045653533458413,NaN,NaN
530,PELLIZZANO,2019,0.8809523809523809,0.47530864197530864,NaN,NaN
531,PELLIZZANO,2020,0.8809523809523809,0.47530864197530864,NaN,NaN
532,PELLIZZANO,2021,0.8604651162790697,0.4695121951219512,NaN,NaN
533,PELLIZZANO,2022,0.7755102040816326,0.3333333333333333,NaN,NaN
534,PELLIZZANO,2023,0.7818181818181819,0.3322734499205087,NaN,NaN
535,PELUGO,2019,0.9565217391304348,0.5071428571428571,NaN,NaN
536,PELUGO,2020,0.9565217391304348,0.5071428571428571,NaN,NaN
537,PELUGO,2021,0.9565217391304348,0.5071428571428571,NaN,NaN
538,PELUGO,2022,0.8888888888888888,0.32019704433497537,NaN,NaN
539,PELUGO,2023,0.8888888888888888,0.31683168316831684,NaN,NaN
540,PERGINE VALSUGANA,2019,0.7028985507246377,0.1872556684910086,NaN,NaN
541,PERGINE VALSUGANA,2020,0.7348484848484849,0.1928341384863124,NaN,NaN
542,PERGINE VALSUGANA,2021,0.7578125,0.19859038142620233,NaN,NaN
543,PERGINE VALSUGANA,2022,0.7589285714285714,0.15767045454545456,NaN,NaN
544,PERGINE VALSUGANA,2023,0.7913669064748201,0.18139137857447715,NaN,NaN
545,PIEVE DI BONO-PREZZO,2019,0.9,0.5252225519287834,NaN,NaN
546,PIEVE DI BONO-PREZZO,2020,0.9310344827586207,0.6996047430830039,NaN,NaN
547,PIEVE DI BONO-PREZZO,2021,0.9,0.5260029717682021,NaN,NaN
548,PIEVE DI BONO-PREZZO,2022,0.6428571428571429,0.20103092783505155,NaN,NaN
549,PIEVE DI BONO-PREZZO,2023,0.4,0.06783369803063458,NaN,NaN
550,PIEVE TESINO,2019,0.8589743589743589,0.3269800931808556,NaN,NaN
551,PIEVE TESINO,2020,0.950354609929078,0.4272274488101826,NaN,NaN
552,PIEVE TESINO,2021,0.8993288590604027,0.3660502607871029,NaN,NaN
553,PIEVE TESINO,2022,0.5227272727272727,0.5,NaN,NaN
554,PIEVE TESINO,2023,0.5,0.47648902821316613,NaN,NaN
555,PINZOLO,2019,0.9547651933701657,0.12749973547772722,NaN,NaN
556,PINZOLO,2020,0.9567474048442907,0.13238848604702264,NaN,NaN
557,PINZOLO,2021,0.9560857538035962,0.13243213539949444,NaN,NaN
558,PINZOLO,2022,0.8665338645418327,0.3186489218328841,NaN,NaN
559,PINZOLO,2023,0.8706654170571696,0.3269199545380744,NaN,NaN
560,POMAROLO,2019,0.0,0.0,NaN,NaN
561,POMAROLO,2020,0.8,0.20588235294117646,NaN,NaN
562,POMAROLO,2021,0.8,0.20588235294117646,NaN,NaN
563,POMAROLO,2022,0.8333333333333334,0.2702702702702703,NaN,NaN
564,POMAROLO,2023,0.875,0.325,NaN,NaN
565,PORTE DI RENDENA,2019,0.9710144927536232,0.6113914924297044,NaN,NaN
566,PORTE DI RENDENA,2020,0.9663461538461539,0.5872576177285319,NaN,NaN
567,PORTE DI RENDENA,2021,0.9757281553398058,0.6198830409356725,NaN,NaN
568,PORTE DI RENDENA,2022,0.7272727272727273,0.12227805695142378,NaN,NaN
569,PORTE DI RENDENA,2023,0.75,0.1633281972265023,NaN,NaN
570,PREDAIA,2019,0.9390444810543658,0.6960974259618046,NaN,NaN
571,PREDAIA,2020,0.9437086092715232,0.713677639046538,NaN,NaN
572,PREDAIA,2021,0.945273631840796,0.7165242165242165,NaN,NaN
573,PREDAIA,2022,0.8108108108108109,0.36264402668283807,NaN,NaN
574,PREDAIA,2023,0.826530612244898,0.3827944572748268,NaN,NaN
575,PREDAZZO,2019,0.9219330855018587,0.4346493600144222,NaN,NaN
576,PREDAZZO,2020,0.9219330855018587,0.4018333333333333,NaN,NaN
577,PREDAZZO,2021,0.9202226345083488,0.40056487788669215,NaN,NaN
578,PREDAZZO,2022,0.8690095846645367,0.032937365010799136,NaN,NaN
579,PREDAZZO,2023,0.8790560471976401,0.7882562277580071,NaN,NaN
580,PRIMIERO SAN MARTINO DI CASTROZZA,2019,0.8945420906567992,0.3918686608217294,NaN,NaN
581,PRIMIERO SAN MARTINO DI CASTROZZA,2020,0.9020522388059702,0.4191798455314454,NaN,NaN
582,PRIMIERO SAN MARTINO DI CASTROZZA,2021,0.9028944911297853,0.41577747378020974,NaN,NaN
583,PRIMIERO SAN MARTINO DI CASTROZZA,2022,0.8618925831202046,0.29880478087649404,NaN,NaN
584,PRIMIERO SAN MARTINO DI CASTROZZA,2023,0.8679471788715486,0.3087262200165426,NaN,NaN
585,RABBI,2019,0.8363636363636363,0.4075757575757576,NaN,NaN
586,RABBI,2020,0.8313253012048193,0.40481565086531224,NaN,NaN
587,RABBI,2021,0.8263473053892215,0.3944281524926686,NaN,NaN
588,RABBI,2022,0.7040816326530612,0.2818965517241379,NaN,NaN
589,RABBI,2023,0.7314814814814815,0.315702479338843,NaN,NaN
590,REVÒ,2019,0.4444444444444444,0.1836734693877551,NaN,NaN
591,REVÒ,2020,0.0,0.0,NaN,NaN
592,REVÒ,2021,0.0,0.0,NaN,NaN
593,REVÒ,2022,0.0,0.0,NaN,NaN
594,REVÒ,2023,0.0,0.0,NaN,NaN
595,RIVA DEL GARDA,2019,0.6752293577981652,0.12345571602575256,NaN,NaN
596,RIVA DEL GARDA,2020,0.6839285714285714,0.12958286162152746,NaN,NaN
597,RIVA DEL GARDA,2021,0.6727605118829981,0.12313432835820895,NaN,NaN
598,RIVA DEL GARDA,2022,0.7268518518518519,0.15445462114904246,NaN,NaN
599,RIVA DEL GARDA,2023,0.7576601671309192,0.17520566913741142,NaN,NaN
600,ROMALLO,2019,0.7333333333333333,0.29069767441860467,NaN,NaN
601,ROMALLO,2020,0.0,0.0,NaN,NaN
602,ROMALLO,2021,0.0,0.0,NaN,NaN
603,ROMALLO,2022,0.0,0.0,NaN,NaN
604,ROMALLO,2023,0.0,0.0,NaN,NaN
605,ROMENO,2019,0.859375,0.43824701195219123,NaN,NaN
606,ROMENO,2020,0.8461538461538461,0.42884990253411304,NaN,NaN
607,ROMENO,2021,0.8461538461538461,0.42884990253411304,NaN,NaN
608,ROMENO,2022,0.65625,0.22631578947368422,NaN,NaN
609,ROMENO,2023,0.6666666666666666,0.24031007751937986,NaN,NaN
610,RONCEGNO TERME,2019,0.8611111111111112,0.4320337197049526,NaN,NaN
611,RONCEGNO TERME,2020,0.8691588785046729,0.43478260869565216,NaN,NaN
612,RONCEGNO TERME,2021,0.8691588785046729,0.43478260869565216,NaN,NaN
613,RONCEGNO TERME,2022,0.7450980392156863,0.2470059880239521,NaN,NaN
614,RONCEGNO TERME,2023,0.7547169811320755,0.23577235772357724,NaN,NaN
615,RONCHI VALSUGANA,2019,0.0,0.0,NaN,NaN
616,RONCHI VALSUGANA,2020,0.0,0.0,NaN,NaN
617,RONCHI VALSUGANA,2021,0.0,0.0,NaN,NaN
618,RONCHI VALSUGANA,2022,0.9090909090909091,0.6825396825396826,NaN,NaN
619,RONCHI VALSUGANA,2023,0.9166666666666666,0.696969696969697,NaN,NaN
620,RONZO-CHIENIS,2019,0.8333333333333334,0.6274509803921569,NaN,NaN
621,RONZO-CHIENIS,2020,0.8108108108108109,0.5776173285198556,NaN,NaN
622,RONZO-CHIENIS,2021,0.8333333333333334,0.6274509803921569,NaN,NaN
623,RONZO-CHIENIS,2022,0.75,0.38513513513513514,NaN,NaN
624,RONZO-CHIENIS,2023,0.8076923076923077,0.46285714285714286,NaN,NaN
625,RONZONE,2019,0.9411764705882353,0.6432160804020101,NaN,NaN
626,RONZONE,2020,0.9411764705882353,0.6432160804020101,NaN,NaN
627,RONZONE,2021,0.9411764705882353,0.6432160804020101,NaN,NaN
628,RONZONE,2022,0.631578947368421,0.21575342465753425,NaN,NaN
629,RONZONE,2023,0.5714285714285714,0.16445623342175067,NaN,NaN
630,ROVERÈ DELLA LUNA,2019,0.0,0.0,NaN,NaN
631,ROVERÈ DELLA LUNA,2020,0.0,0.0,NaN,NaN
632,ROVERÈ DELLA LUNA,2021,0.0,0.0,NaN,NaN
633,ROVERÈ DELLA LUNA,2022,0.0,0.0,NaN,NaN
634,ROVERÈ DELLA LUNA,2023,0.2,0.0851063829787234,NaN,NaN
635,ROVERETO,2019,0.35802469135802467,0.06967213114754098,NaN,NaN
636,ROVERETO,2020,0.38666666666666666,0.07611940298507462,NaN,NaN
637,ROVERETO,2021,0.38666666666666666,0.07461594732991954,NaN,NaN
638,ROVERETO,2022,0.5567010309278351,0.12377622377622377,NaN,NaN
639,ROVERETO,2023,0.6339285714285714,0.16877918612408271,NaN,NaN
640,RUFFRÈ-MENDOLA,2019,0.8378378378378378,0.36363636363636365,NaN,NaN
641,RUFFRÈ-MENDOLA,2020,0.8378378378378378,0.36363636363636365,NaN,NaN
642,RUFFRÈ-MENDOLA,2021,0.8611111111111112,0.5606060606060606,NaN,NaN
643,RUFFRÈ-MENDOLA,2022,0.8484848484848485,0.32294617563739375,NaN,NaN
644,RUFFRÈ-MENDOLA,2023,0.868421052631579,0.35924932975871315,NaN,NaN
645,RUMO,2019,0.8846153846153846,0.4062015503875969,NaN,NaN
646,RUMO,2020,0.9078947368421053,0.6121495327102804,NaN,NaN
647,RUMO,2021,0.8961038961038961,0.6036866359447005,NaN,NaN
648,RUMO,2022,0.7741935483870968,0.352112676056338,NaN,NaN
649,RUMO,2023,0.7272727272727273,0.26735218508997427,NaN,NaN
650,SAGRON MIS,2019,0.8888888888888888,0.7204301075268817,NaN,NaN
651,SAGRON MIS,2020,0.8888888888888888,0.7204301075268817,NaN,NaN
652,SAGRON MIS,2021,0.8888888888888888,0.7204301075268817,NaN,NaN
653,SAGRON MIS,2022,0.6923076923076923,0.2748091603053435,NaN,NaN
654,SAGRON MIS,2023,0.5833333333333334,0.17791411042944785,NaN,NaN
655,SAMONE,2019,0.9444444444444444,0.7747747747747747,NaN,NaN
656,SAMONE,2020,0.9444444444444444,0.7747747747747747,NaN,NaN
657,SAMONE,2021,0.9444444444444444,0.7747747747747747,NaN,NaN
658,SAMONE,2022,0.75,0.3055555555555556,NaN,NaN
659,SAMONE,2023,0.5,0.1935483870967742,NaN,NaN
660,SAN GIOVANNI DI FASSA-SEN JAN,2019,0.84472049689441,0.304255137716381,NaN,NaN
661,SAN GIOVANNI DI FASSA-SEN JAN,2020,0.8412371134020619,0.30322087192997366,NaN,NaN
662,SAN GIOVANNI DI FASSA-SEN JAN,2021,0.843846949327818,0.30170810079485877,NaN,NaN
663,SAN GIOVANNI DI FASSA-SEN JAN,2022,0.7859154929577464,0.030153701748210724,NaN,NaN
664,SAN GIOVANNI DI FASSA-SEN JAN,2023,0.7894021739130435,0.24653215636822196,NaN,NaN
665,SAN LORENZO DORSINO,2019,0.9142857142857143,0.4847001223990208,NaN,NaN
666,SAN LORENZO DORSINO,2020,0.909952606635071,0.4826325411334552,NaN,NaN
667,SAN LORENZO DORSINO,2021,0.9056603773584906,0.46615656268393174,NaN,NaN
668,SAN LORENZO DORSINO,2022,0.6071428571428571,0.14458955223880596,NaN,NaN
669,SAN LORENZO DORSINO,2023,0.6129032258064516,0.1526032315978456,NaN,NaN
670,SAN MICHELE ALL'ADIGE,2019,0.0,0.0,NaN,NaN
671,SAN MICHELE ALL'ADIGE,2020,0.0,0.0,NaN,NaN
672,SAN MICHELE ALL'ADIGE,2021,0.0,0.0,NaN,NaN
673,SAN MICHELE ALL'ADIGE,2022,0.0,0.0,NaN,NaN
674,SAN MICHELE ALL'ADIGE,2023,0.2727272727272727,0.1,NaN,NaN
675,SANT'ORSOLA TERME,2019,0.9081632653061225,0.6517311608961304,NaN,NaN
676,SANT'ORSOLA TERME,2020,0.9270833333333334,0.7322654462242563,NaN,NaN
677,SANT'ORSOLA TERME,2021,0.9270833333333334,0.7017543859649122,NaN,NaN
678,SANT'ORSOLA TERME,2022,0.7878787878787878,0.423728813559322,NaN,NaN
679,SANT'ORSOLA TERME,2023,0.8235294117647058,0.451063829787234,NaN,NaN
680,SANZENO,2019,0.782608695652174,0.3968253968253968,NaN,NaN
681,SANZENO,2020,0.8181818181818182,0.41899441340782123,NaN,NaN
682,SANZENO,2021,0.8571428571428571,0.5514705882352942,NaN,NaN
683,SANZENO,2022,0.5714285714285714,0.2077922077922078,NaN,NaN
684,SANZENO,2023,0.5714285714285714,0.2077922077922078,NaN,NaN
685,SARNONICO,2019,0.8679245283018868,0.1862348178137652,NaN,NaN
686,SARNONICO,2020,0.8679245283018868,0.1862348178137652,NaN,NaN
687,SARNONICO,2021,0.8679245283018868,0.1862348178137652,NaN,NaN
688,SARNONICO,2022,0.6666666666666666,0.055229142185663924,NaN,NaN
689,SARNONICO,2023,0.65,0.056338028169014086,NaN,NaN
690,SCURELLE,2019,0.0,0.0,NaN,NaN
691,SCURELLE,2020,0.0,0.0,NaN,NaN
692,SCURELLE,2021,0.0,0.0,NaN,NaN
693,SCURELLE,2022,0.21428571428571427,0.06190476190476191,NaN,NaN
694,SCURELLE,2023,0.2,0.048507462686567165,NaN,NaN
695,SEGONZANO,2019,0.3333333333333333,0.052845528455284556,NaN,NaN
696,SEGONZANO,2020,0.3333333333333333,0.052845528455284556,NaN,NaN
697,SEGONZANO,2021,0.3333333333333333,0.051587301587301584,NaN,NaN
698,SEGONZANO,2022,0.42857142857142855,0.14028776978417265,NaN,NaN
699,SEGONZANO,2023,0.4666666666666667,0.1524822695035461,NaN,NaN
700,SELLA GIUDICARIE,2019,0.9135802469135802,0.5135593220338983,NaN,NaN
701,SELLA GIUDICARIE,2020,0.9367088607594937,0.5856958762886598,NaN,NaN
702,SELLA GIUDICARIE,2021,0.925,0.5353356890459364,NaN,NaN
703,SELLA GIUDICARIE,2022,0.7678571428571429,0.2129032258064516,NaN,NaN
704,SELLA GIUDICARIE,2023,0.7611940298507462,0.23134328358208955,NaN,NaN
705,SFRUZ,2019,0.9024390243902439,0.6021505376344086,NaN,NaN
706,SFRUZ,2020,0.9024390243902439,0.6021505376344086,NaN,NaN
707,SFRUZ,2021,0.9024390243902439,0.6021505376344086,NaN,NaN
708,SFRUZ,2022,0.7777777777777778,0.3620689655172414,NaN,NaN
709,SFRUZ,2023,0.7777777777777778,0.3657142857142857,NaN,NaN
710,SORAGA DI FASSA-SORAGA,2019,0.8375,0.357981220657277,NaN,NaN
711,SORAGA DI FASSA-SORAGA,2020,0.8427672955974843,0.3540336622170633,NaN,NaN
712,SORAGA DI FASSA-SORAGA,2021,0.8375,0.34738041002277903,NaN,NaN
713,SORAGA DI FASSA-SORAGA,2022,0.8461538461538461,0.3541666666666667,NaN,NaN
714,SORAGA DI FASSA-SORAGA,2023,0.84472049689441,0.9820554649265906,NaN,NaN
715,SOVER,2019,0.8181818181818182,0.39263803680981596,NaN,NaN
716,SOVER,2020,0.9,0.5333333333333333,NaN,NaN
717,SOVER,2021,0.8571428571428571,0.42105263157894735,NaN,NaN
718,SOVER,2022,0.7692307692307693,0.3383458646616541,NaN,NaN
719,SOVER,2023,0.7692307692307693,0.3643410852713178,NaN,NaN
720,SPIAZZO,2019,0.9691011235955056,0.29347826086956524,NaN,NaN
721,SPIAZZO,2020,0.9663865546218487,0.26384364820846906,NaN,NaN
722,SPIAZZO,2021,0.9691011235955056,0.29347826086956524,NaN,NaN
723,SPIAZZO,2022,0.725,0.24701195219123506,NaN,NaN
724,SPIAZZO,2023,0.725,0.24803149606299213,NaN,NaN
725,SPORMAGGIORE,2019,0.7894736842105263,0.5208333333333334,46.2177519,11.0482682
726,SPORMAGGIORE,2020,0.7894736842105263,0.5208333333333334,46.2177519,11.0482682
727,SPORMAGGIORE,2021,0.7692307692307693,0.48638132295719844,46.2177519,11.0482682
728,SPORMAGGIORE,2022,0.6666666666666666,0.38392857142857145,46.2177519,11.0482682
729,SPORMAGGIORE,2023,0.6923076923076923,0.4131455399061033,46.2177519,11.0482682
730,SPORMINORE,2019,0.6363636363636364,0.3191489361702128,NaN,NaN
731,SPORMINORE,2020,0.6363636363636364,0.3191489361702128,NaN,NaN
732,SPORMINORE,2021,0.5833333333333334,0.3125,NaN,NaN
733,SPORMINORE,2022,0.0,0.0,NaN,NaN
734,SPORMINORE,2023,0.0,0.0,NaN,NaN
